txn_id,timestamp,customer_id,account_id,amount,currency,txn_type,counterparty,counterparty_country,channel
c_cust_041_util_0_0,2026-02-11 12:00,cust_041,acct_1041,180.96,USD,payment,Regional Electric Board,NG,branch
c_cust_058_shop_0_2,2026-02-11 13:00,cust_058,acct_1058,78.61,USD,payment,Corner Pharmacy,IN,mobile
c_cust_018_util_0_0,2026-02-11 14:00,cust_018,acct_1018,203.8,USD,payment,City Utilities,BR,mobile
c_cust_046_shop_0_0,2026-02-11 14:00,cust_046,acct_1046,43.51,USD,payment,Online Marketplace,NL,online
c_cust_065_util_0_0,2026-02-11 14:00,cust_065,acct_1065,77.39,USD,payment,National Broadband Co,NL,branch
c_cust_030_shop_0_1,2026-02-11 15:00,cust_030,acct_1030,122.46,USD,payment,Grocery Mart,CA,mobile
c_cust_062_shop_0_2,2026-02-11 15:00,cust_062,acct_1062,18.12,USD,payment,Grocery Mart,JP,online
c_cust_028_cash_0,2026-02-11 16:00,cust_028,acct_1028,346.63,USD,cash_withdrawal,Self,KE,branch
c_cust_016_util_0_0,2026-02-11 17:00,cust_016,acct_1016,253.87,USD,payment,Mobile Telecom,AU,branch
c_cust_017_shop_0_0,2026-02-11 17:00,cust_017,acct_1017,68.38,USD,payment,Grocery Mart,GB,mobile
c_cust_029_shop_0_1,2026-02-11 18:00,cust_029,acct_1029,153.3,USD,payment,Online Marketplace,AE,online
c_cust_062_util_0_1,2026-02-11 20:00,cust_062,acct_1062,211.39,USD,payment,Mobile Telecom,JP,mobile
c_cust_023_util_0_0,2026-02-12 08:00,cust_023,acct_1023,150.42,USD,payment,Metro Water Authority,US,online
c_cust_044_util_0_1,2026-02-12 09:00,cust_044,acct_1044,151.76,USD,payment,Metro Water Authority,AE,branch
c_cust_059_shop_0_0,2026-02-12 10:00,cust_059,acct_1059,120.26,USD,payment,Online Marketplace,KE,online
c_cust_039_util_0_1,2026-02-12 12:00,cust_039,acct_1039,144.93,USD,payment,Mobile Telecom,KE,branch
c_cust_030_cash_0,2026-02-12 13:00,cust_030,acct_1030,208.1,USD,cash_withdrawal,Self,CA,branch
c_cust_023_shop_0_0,2026-02-12 16:00,cust_023,acct_1023,30.79,USD,payment,Superstore Retail,US,mobile
c_cust_036_shop_0_0,2026-02-12 16:00,cust_036,acct_1036,100.91,USD,payment,Superstore Retail,DE,mobile
c_cust_021_util_0_0,2026-02-12 17:00,cust_021,acct_1021,134.82,USD,payment,Gas & Power Ltd,PH,mobile
c_cust_051_util_0_1,2026-02-12 18:00,cust_051,acct_1051,167.49,USD,payment,City Utilities,IT,branch
c_cust_059_cash_0,2026-02-12 18:00,cust_059,acct_1059,235.89,USD,cash_withdrawal,Self,KE,branch
c_cust_024_util_0_0,2026-02-12 19:00,cust_024,acct_1024,248.03,USD,payment,Regional Electric Board,SG,branch
c_cust_024_shop_0_0,2026-02-12 19:00,cust_024,acct_1024,24.34,USD,payment,Online Marketplace,SG,mobile
c_cust_022_util_0_0,2026-02-12 20:00,cust_022,acct_1022,90.78,USD,payment,City Utilities,SG,online
c_cust_024_shop_0_1,2026-02-13 09:00,cust_024,acct_1024,17.2,USD,payment,Corner Pharmacy,SG,mobile
c_cust_028_shop_0_3,2026-02-13 09:00,cust_028,acct_1028,143.19,USD,payment,Online Marketplace,KE,mobile
c_cust_061_util_0_0,2026-02-13 09:00,cust_061,acct_1061,104.07,USD,payment,Regional Electric Board,PH,online
c_cust_067_shop_0_1,2026-02-13 09:00,cust_067,acct_1067,142.44,USD,payment,Corner Pharmacy,KE,online
c_cust_067_util_0_0,2026-02-13 10:00,cust_067,acct_1067,54.08,USD,payment,National Broadband Co,KE,mobile
c_cust_029_util_0_1,2026-02-13 12:00,cust_029,acct_1029,72.37,USD,payment,Metro Water Authority,AE,online
c_cust_040_shop_0_0,2026-02-13 12:00,cust_040,acct_1040,109.66,USD,payment,Online Marketplace,NG,online
c_cust_025_shop_0_2,2026-02-13 13:00,cust_025,acct_1025,32.9,USD,payment,Grocery Mart,GB,online
c_cust_032_shop_0_2,2026-02-13 13:00,cust_032,acct_1032,15.69,USD,payment,Home Goods Co,SE,mobile
c_cust_056_util_0_0,2026-02-13 15:00,cust_056,acct_1056,204.72,USD,payment,Metro Water Authority,MX,online
c_cust_063_util_0_0,2026-02-13 15:00,cust_063,acct_1063,227.1,USD,payment,National Broadband Co,GB,online
c_cust_050_util_0_0,2026-02-13 16:00,cust_050,acct_1050,202.51,USD,payment,Gas & Power Ltd,FR,online
c_cust_064_util_0_1,2026-02-13 16:00,cust_064,acct_1064,241.17,USD,payment,City Utilities,AU,online
c_cust_068_shop_0_1,2026-02-13 16:00,cust_068,acct_1068,100.88,USD,payment,Grocery Mart,GB,online
c_cust_030_shop_0_0,2026-02-13 17:00,cust_030,acct_1030,74.88,USD,payment,Online Marketplace,CA,mobile
c_cust_036_util_0_0,2026-02-13 19:00,cust_036,acct_1036,55.71,USD,payment,Gas & Power Ltd,DE,mobile
c_cust_064_shop_0_2,2026-02-13 19:00,cust_064,acct_1064,37.58,USD,payment,Corner Pharmacy,AU,mobile
c_cust_025_shop_0_1,2026-02-13 20:00,cust_025,acct_1025,106.46,USD,payment,Corner Pharmacy,GB,online
c_cust_060_shop_0_0,2026-02-13 20:00,cust_060,acct_1060,37.45,USD,payment,Corner Pharmacy,AE,online
c_cust_067_shop_0_0,2026-02-13 21:00,cust_067,acct_1067,44.95,USD,payment,Superstore Retail,KE,mobile
c_cust_029_shop_0_2,2026-02-14 09:00,cust_029,acct_1029,19.22,USD,payment,Online Marketplace,AE,mobile
c_cust_037_util_0_0,2026-02-14 09:00,cust_037,acct_1037,124.05,USD,payment,Mobile Telecom,MX,mobile
c_cust_060_util_0_1,2026-02-14 09:00,cust_060,acct_1060,144.63,USD,payment,Mobile Telecom,AE,branch
c_cust_044_shop_0_2,2026-02-14 10:00,cust_044,acct_1044,112.71,USD,payment,Online Marketplace,AE,mobile
c_cust_032_shop_0_0,2026-02-14 11:00,cust_032,acct_1032,61.74,USD,payment,Grocery Mart,SE,mobile
c_cust_021_shop_0_0,2026-02-14 13:00,cust_021,acct_1021,111.13,USD,payment,Corner Pharmacy,PH,mobile
c_cust_050_shop_0_1,2026-02-14 14:00,cust_050,acct_1050,93.6,USD,payment,Grocery Mart,FR,online
c_cust_033_util_0_1,2026-02-14 15:00,cust_033,acct_1033,230.8,USD,payment,City Utilities,AE,online
c_cust_053_util_0_0,2026-02-14 15:00,cust_053,acct_1053,116.64,USD,payment,National Broadband Co,KE,online
c_cust_065_shop_0_1,2026-02-14 18:00,cust_065,acct_1065,78.51,USD,payment,Grocery Mart,NL,online
c_cust_031_shop_0_0,2026-02-14 20:00,cust_031,acct_1031,137.75,USD,payment,Home Goods Co,IT,online
c_cust_014_util_0_0,2026-02-14 21:00,cust_014,acct_1014,186.86,USD,payment,City Utilities,IN,branch
c_cust_026_util_0_1,2026-02-15 08:00,cust_026,acct_1026,185.86,USD,payment,National Broadband Co,GB,branch
c_cust_048_util_0_0,2026-02-15 10:00,cust_048,acct_1048,254.66,USD,payment,City Utilities,AU,online
c_cust_056_util_0_1,2026-02-15 10:00,cust_056,acct_1056,216.06,USD,payment,Regional Electric Board,MX,branch
c_cust_017_util_0_0,2026-02-15 11:00,cust_017,acct_1017,189.32,USD,payment,City Utilities,GB,mobile
c_cust_047_util_0_0,2026-02-15 12:00,cust_047,acct_1047,83.77,USD,payment,Regional Electric Board,PH,branch
c_cust_016_shop_0_2,2026-02-15 14:00,cust_016,acct_1016,26.97,USD,payment,Superstore Retail,AU,mobile
c_cust_043_shop_0_1,2026-02-15 17:00,cust_043,acct_1043,132.4,USD,payment,Grocery Mart,IN,mobile
c_cust_014_util_0_1,2026-02-15 18:00,cust_014,acct_1014,73.21,USD,payment,City Utilities,IN,branch
c_cust_062_shop_0_0,2026-02-15 20:00,cust_062,acct_1062,166.93,USD,payment,Home Goods Co,JP,online
c_cust_040_util_0_0,2026-02-16 09:00,cust_040,acct_1040,242.65,USD,payment,City Utilities,NG,branch
c_cust_027_cash_0,2026-02-16 11:00,cust_027,acct_1027,112.15,USD,cash_withdrawal,Self,DE,branch
c_cust_020_cash_0,2026-02-16 13:00,cust_020,acct_1020,345.79,USD,cash_withdrawal,Self,IN,branch
c_cust_066_shop_0_3,2026-02-16 14:00,cust_066,acct_1066,97.58,USD,payment,Corner Pharmacy,MX,online
c_cust_025_util_0_0,2026-02-16 15:00,cust_025,acct_1025,212.15,USD,payment,Metro Water Authority,GB,online
c_cust_034_util_0_0,2026-02-16 15:00,cust_034,acct_1034,123.22,USD,payment,Gas & Power Ltd,US,mobile
c_cust_047_util_0_1,2026-02-16 15:00,cust_047,acct_1047,42.46,USD,payment,City Utilities,PH,mobile
c_cust_049_cash_0,2026-02-16 15:00,cust_049,acct_1049,291.88,USD,cash_withdrawal,Self,SE,branch
c_cust_051_util_0_0,2026-02-16 16:00,cust_051,acct_1051,59.6,USD,payment,City Utilities,IT,mobile
c_cust_056_cash_0,2026-02-16 16:00,cust_056,acct_1056,231.42,USD,cash_withdrawal,Self,MX,branch
c_cust_058_cash_0,2026-02-16 18:00,cust_058,acct_1058,130.38,USD,cash_withdrawal,Self,IN,branch
c_cust_044_shop_0_1,2026-02-16 19:00,cust_044,acct_1044,102.52,USD,payment,Online Marketplace,AE,online
c_cust_056_shop_0_1,2026-02-16 19:00,cust_056,acct_1056,70.17,USD,payment,Online Marketplace,MX,mobile
c_cust_022_util_0_1,2026-02-16 21:00,cust_022,acct_1022,159.34,USD,payment,Metro Water Authority,SG,branch
c_cust_056_shop_0_2,2026-02-16 21:00,cust_056,acct_1056,22.68,USD,payment,Superstore Retail,MX,online
c_cust_059_shop_0_1,2026-02-17 11:00,cust_059,acct_1059,85.49,USD,payment,Grocery Mart,KE,mobile
c_cust_016_shop_0_0,2026-02-17 12:00,cust_016,acct_1016,130.37,USD,payment,Online Marketplace,AU,online
c_cust_036_shop_0_1,2026-02-17 14:00,cust_036,acct_1036,147.26,USD,payment,Online Marketplace,DE,online
c_cust_044_cash_0,2026-02-17 14:00,cust_044,acct_1044,290.32,USD,cash_withdrawal,Self,AE,branch
c_cust_051_shop_0_1,2026-02-17 16:00,cust_051,acct_1051,56.08,USD,payment,Home Goods Co,IT,mobile
c_cust_057_shop_0_0,2026-02-17 21:00,cust_057,acct_1057,38.62,USD,payment,Grocery Mart,FR,online
c_cust_022_shop_0_2,2026-02-18 09:00,cust_022,acct_1022,81.99,USD,payment,Superstore Retail,SG,online
c_cust_026_shop_0_1,2026-02-18 10:00,cust_026,acct_1026,103.47,USD,payment,Online Marketplace,GB,online
c_cust_065_cash_0,2026-02-18 11:00,cust_065,acct_1065,225.34,USD,cash_withdrawal,Self,NL,branch
c_cust_051_shop_0_2,2026-02-18 13:00,cust_051,acct_1051,63.36,USD,payment,Grocery Mart,IT,mobile
c_cust_029_cash_0,2026-02-18 14:00,cust_029,acct_1029,243.09,USD,cash_withdrawal,Self,AE,branch
c_cust_049_shop_0_1,2026-02-18 18:00,cust_049,acct_1049,156.05,USD,payment,Corner Pharmacy,SE,online
c_cust_061_shop_0_0,2026-02-18 18:00,cust_061,acct_1061,39.56,USD,payment,Home Goods Co,PH,mobile
c_cust_032_shop_0_3,2026-02-19 12:00,cust_032,acct_1032,92.36,USD,payment,Home Goods Co,SE,mobile
c_cust_035_shop_0_1,2026-02-19 12:00,cust_035,acct_1035,48.23,USD,payment,Grocery Mart,DE,online
c_cust_045_cash_0,2026-02-19 13:00,cust_045,acct_1045,96.68,USD,cash_withdrawal,Self,CA,branch
c_cust_062_shop_0_1,2026-02-19 13:00,cust_062,acct_1062,115.57,USD,payment,Superstore Retail,JP,mobile
c_cust_023_shop_0_1,2026-02-19 14:00,cust_023,acct_1023,172.94,USD,payment,Home Goods Co,US,mobile
c_cust_046_shop_0_2,2026-02-19 14:00,cust_046,acct_1046,16.72,USD,payment,Online Marketplace,NL,online
c_cust_029_shop_0_0,2026-02-19 15:00,cust_029,acct_1029,110.96,USD,payment,Grocery Mart,AE,mobile
c_cust_014_shop_0_2,2026-02-19 16:00,cust_014,acct_1014,74.66,USD,payment,Superstore Retail,IN,online
c_cust_022_shop_0_0,2026-02-19 16:00,cust_022,acct_1022,114.31,USD,payment,Home Goods Co,SG,mobile
c_cust_026_cash_0,2026-02-19 18:00,cust_026,acct_1026,364.96,USD,cash_withdrawal,Self,GB,branch
c_cust_049_shop_0_0,2026-02-20 13:00,cust_049,acct_1049,175.23,USD,payment,Grocery Mart,SE,mobile
c_cust_055_shop_0_2,2026-02-20 18:00,cust_055,acct_1055,162.27,USD,payment,Corner Pharmacy,AE,mobile
c_cust_033_shop_0_0,2026-02-20 19:00,cust_033,acct_1033,127.12,USD,payment,Corner Pharmacy,AE,mobile
c_cust_064_shop_0_1,2026-02-20 19:00,cust_064,acct_1064,140.11,USD,payment,Corner Pharmacy,AU,mobile
c_cust_063_shop_0_3,2026-02-20 21:00,cust_063,acct_1063,33.53,USD,payment,Online Marketplace,GB,mobile
c_cust_015_shop_0_1,2026-02-21 10:00,cust_015,acct_1015,129.87,USD,payment,Online Marketplace,NG,mobile
c_cust_058_shop_0_1,2026-02-21 11:00,cust_058,acct_1058,54.58,USD,payment,Home Goods Co,IN,mobile
c_cust_042_cash_0,2026-02-21 17:00,cust_042,acct_1042,319.19,USD,cash_withdrawal,Self,US,branch
c_cust_035_shop_0_0,2026-02-21 19:00,cust_035,acct_1035,133.2,USD,payment,Online Marketplace,DE,online
c_cust_024_shop_0_2,2026-02-21 20:00,cust_024,acct_1024,126.36,USD,payment,Home Goods Co,SG,mobile
c_cust_020_shop_0_1,2026-02-21 21:00,cust_020,acct_1020,31.59,USD,payment,Corner Pharmacy,IN,online
c_cust_050_shop_0_2,2026-02-22 09:00,cust_050,acct_1050,89.68,USD,payment,Home Goods Co,FR,online
c_cust_054_shop_0_2,2026-02-22 09:00,cust_054,acct_1054,107.35,USD,payment,Corner Pharmacy,KE,online
c_cust_042_shop_0_0,2026-02-22 11:00,cust_042,acct_1042,155.25,USD,payment,Corner Pharmacy,US,online
c_cust_016_cash_0,2026-02-22 14:00,cust_016,acct_1016,326.54,USD,cash_withdrawal,Self,AU,branch
c_cust_021_shop_0_1,2026-02-22 14:00,cust_021,acct_1021,88.72,USD,payment,Corner Pharmacy,PH,online
c_cust_019_shop_0_1,2026-02-22 15:00,cust_019,acct_1019,47.68,USD,payment,Online Marketplace,IN,online
c_cust_046_shop_0_1,2026-02-22 15:00,cust_046,acct_1046,24.3,USD,payment,Grocery Mart,NL,online
c_cust_054_shop_0_0,2026-02-22 15:00,cust_054,acct_1054,111.5,USD,payment,Home Goods Co,KE,mobile
c_cust_014_shop_0_1,2026-02-22 17:00,cust_014,acct_1014,85.55,USD,payment,Online Marketplace,IN,mobile
c_cust_056_shop_0_0,2026-02-22 20:00,cust_056,acct_1056,36.06,USD,payment,Superstore Retail,MX,online
c_cust_042_shop_0_2,2026-02-23 11:00,cust_042,acct_1042,56.69,USD,payment,Online Marketplace,US,mobile
c_cust_037_shop_0_1,2026-02-23 12:00,cust_037,acct_1037,147.41,USD,payment,Home Goods Co,MX,mobile
c_cust_025_shop_0_0,2026-02-23 13:00,cust_025,acct_1025,36.05,USD,payment,Grocery Mart,GB,online
c_cust_053_shop_0_0,2026-02-23 13:00,cust_053,acct_1053,80.36,USD,payment,Superstore Retail,KE,online
c_cust_028_shop_0_2,2026-02-23 15:00,cust_028,acct_1028,113.51,USD,payment,Home Goods Co,KE,online
c_cust_040_cash_0,2026-02-23 16:00,cust_040,acct_1040,268.2,USD,cash_withdrawal,Self,NG,branch
c_cust_015_shop_0_0,2026-02-23 17:00,cust_015,acct_1015,165.83,USD,payment,Home Goods Co,NG,mobile
c_cust_044_shop_0_0,2026-02-23 17:00,cust_044,acct_1044,111.21,USD,payment,Corner Pharmacy,AE,online
c_cust_047_shop_0_3,2026-02-23 18:00,cust_047,acct_1047,132.24,USD,payment,Online Marketplace,PH,mobile
c_cust_066_shop_0_2,2026-02-23 19:00,cust_066,acct_1066,157.51,USD,payment,Grocery Mart,MX,mobile
c_cust_014_shop_0_3,2026-02-23 21:00,cust_014,acct_1014,55.28,USD,payment,Home Goods Co,IN,mobile
c_cust_067_shop_0_3,2026-02-24 10:00,cust_067,acct_1067,52.55,USD,payment,Grocery Mart,KE,mobile
c_cust_051_cash_0,2026-02-24 13:00,cust_051,acct_1051,307.95,USD,cash_withdrawal,Self,IT,branch
c_cust_055_shop_0_1,2026-02-24 13:00,cust_055,acct_1055,76.69,USD,payment,Corner Pharmacy,AE,mobile
c_cust_066_shop_0_1,2026-02-24 13:00,cust_066,acct_1066,178.29,USD,payment,Corner Pharmacy,MX,mobile
c_cust_028_shop_0_1,2026-02-24 15:00,cust_028,acct_1028,42.11,USD,payment,Grocery Mart,KE,mobile
c_cust_037_cash_0,2026-02-24 17:00,cust_037,acct_1037,129.31,USD,cash_withdrawal,Self,MX,branch
c_cust_058_shop_0_0,2026-02-25 15:00,cust_058,acct_1058,124.09,USD,payment,Home Goods Co,IN,mobile
c_cust_034_shop_0_1,2026-02-25 16:00,cust_034,acct_1034,177.99,USD,payment,Corner Pharmacy,US,mobile
c_cust_027_shop_0_2,2026-02-26 11:00,cust_027,acct_1027,58.01,USD,payment,Grocery Mart,DE,mobile
c_cust_041_shop_0_1,2026-02-26 15:00,cust_041,acct_1041,37.08,USD,payment,Grocery Mart,NG,online
c_cust_045_shop_0_2,2026-02-26 16:00,cust_045,acct_1045,145.56,USD,payment,Superstore Retail,CA,online
c_cust_068_cash_0,2026-02-26 16:00,cust_068,acct_1068,176.08,USD,cash_withdrawal,Self,GB,branch
c_cust_038_shop_0_1,2026-02-26 21:00,cust_038,acct_1038,130.73,USD,payment,Superstore Retail,AU,online
c_cust_041_cash_0,2026-02-27 11:00,cust_041,acct_1041,217.66,USD,cash_withdrawal,Self,NG,branch
c_cust_055_cash_0,2026-02-27 13:00,cust_055,acct_1055,105.87,USD,cash_withdrawal,Self,AE,branch
c_cust_030_shop_0_2,2026-02-27 14:00,cust_030,acct_1030,106.38,USD,payment,Corner Pharmacy,CA,online
c_cust_016_shop_0_1,2026-02-27 16:00,cust_016,acct_1016,37.63,USD,payment,Grocery Mart,AU,mobile
c_cust_041_shop_0_0,2026-02-27 17:00,cust_041,acct_1041,87.06,USD,payment,Corner Pharmacy,NG,online
c_cust_045_shop_0_3,2026-02-27 19:00,cust_045,acct_1045,92.86,USD,payment,Corner Pharmacy,CA,online
c_cust_027_shop_0_0,2026-02-28 11:00,cust_027,acct_1027,58.96,USD,payment,Corner Pharmacy,DE,online
c_cust_039_shop_0_0,2026-02-28 11:00,cust_039,acct_1039,79.5,USD,payment,Grocery Mart,KE,online
c_cust_039_shop_0_1,2026-02-28 11:00,cust_039,acct_1039,32.12,USD,payment,Superstore Retail,KE,mobile
c_cust_047_shop_0_2,2026-02-28 12:00,cust_047,acct_1047,176.04,USD,payment,Grocery Mart,PH,mobile
c_cust_057_shop_0_2,2026-02-28 13:00,cust_057,acct_1057,31.1,USD,payment,Superstore Retail,FR,mobile
c_cust_063_shop_0_0,2026-02-28 17:00,cust_063,acct_1063,160.04,USD,payment,Corner Pharmacy,GB,online
c_cust_054_sal_1,2026-03-03 07:00,cust_054,acct_1054,9368.95,USD,salary,Morris Ltd Payroll,KE,online
c_cust_055_sal_1,2026-03-03 07:00,cust_055,acct_1055,9454.78,USD,salary,"Williams, Francis and Norris Payroll",AE,online
c_cust_058_sal_1,2026-03-03 07:00,cust_058,acct_1058,5325.17,USD,salary,Chan LLC Payroll,IN,online
c_cust_065_sal_1,2026-03-03 07:00,cust_065,acct_1065,2768.35,USD,salary,Wright Ltd Payroll,NL,online
c_cust_067_sal_1,2026-03-03 07:00,cust_067,acct_1067,3416.71,USD,salary,"Edwards, Le and Miller Payroll",KE,online
c_cust_021_sal_1,2026-03-03 08:00,cust_021,acct_1021,4150.34,USD,salary,"Cox, Vaughn and Sloan Payroll",PH,online
c_cust_023_sal_1,2026-03-03 08:00,cust_023,acct_1023,7426.9,USD,salary,"Galloway, Bishop and Smith Payroll",US,online
c_cust_050_sal_1,2026-03-03 08:00,cust_050,acct_1050,4354.04,USD,salary,"Parker, Johnson and Jimenez Payroll",FR,online
c_cust_056_sal_1,2026-03-03 08:00,cust_056,acct_1056,9974.05,USD,salary,Reilly and Sons Payroll,MX,online
c_cust_015_sal_1,2026-03-03 09:00,cust_015,acct_1015,3284.56,USD,salary,"Baird, Wilson and Barnes Payroll",NG,online
c_cust_016_sal_1,2026-03-03 09:00,cust_016,acct_1016,12082.27,USD,salary,Terry-Brown Payroll,AU,online
c_cust_020_sal_1,2026-03-03 09:00,cust_020,acct_1020,12127.38,USD,salary,Mendez and Sons Payroll,IN,online
c_cust_030_sal_1,2026-03-03 09:00,cust_030,acct_1030,4834.96,USD,salary,"Hanson, Hunt and Brown Payroll",CA,online
c_cust_033_sal_1,2026-03-03 09:00,cust_033,acct_1033,4360.85,USD,salary,"Arnold, Lopez and Wells Payroll",AE,online
c_cust_034_sal_1,2026-03-03 09:00,cust_034,acct_1034,5547.98,USD,salary,Hood Inc Payroll,US,online
c_cust_035_sal_1,2026-03-03 09:00,cust_035,acct_1035,6269.91,USD,salary,Baker LLC Payroll,DE,online
c_cust_040_sal_1,2026-03-03 09:00,cust_040,acct_1040,6440.12,USD,salary,Brown-Adams Payroll,NG,online
c_cust_045_sal_1,2026-03-03 09:00,cust_045,acct_1045,3507.17,USD,salary,"Green, Douglas and Turner Payroll",CA,online
c_cust_048_sal_1,2026-03-03 09:00,cust_048,acct_1048,4422.49,USD,salary,Walker and Sons Payroll,AU,online
c_cust_053_sal_1,2026-03-03 09:00,cust_053,acct_1053,5951.78,USD,salary,Mercer-Ramos Payroll,KE,online
c_cust_059_sal_1,2026-03-03 09:00,cust_059,acct_1059,6399.49,USD,salary,"Fox, Banks and Garcia Payroll",KE,online
c_cust_061_sal_1,2026-03-03 09:00,cust_061,acct_1061,6710.52,USD,salary,"Watson, Oliver and Miller Payroll",PH,online
c_cust_018_sal_1,2026-03-03 10:00,cust_018,acct_1018,7937.72,USD,salary,Washington PLC Payroll,BR,online
c_cust_037_sal_1,2026-03-03 10:00,cust_037,acct_1037,8697.07,USD,salary,"Thomas, Summers and Espinoza Payroll",MX,online
c_cust_047_sal_1,2026-03-03 10:00,cust_047,acct_1047,4563.07,USD,salary,Ross-Griffin Payroll,PH,online
c_cust_049_sal_1,2026-03-03 10:00,cust_049,acct_1049,9888.4,USD,salary,Garcia LLC Payroll,SE,online
c_cust_066_sal_1,2026-03-03 10:00,cust_066,acct_1066,4869.94,USD,salary,Montgomery Group Payroll,MX,online
c_cust_033_shop_1_2,2026-03-03 12:00,cust_033,acct_1033,90.8,USD,payment,Home Goods Co,AE,online
c_cust_035_shop_1_3,2026-03-03 13:00,cust_035,acct_1035,59.39,USD,payment,Grocery Mart,DE,online
c_cust_033_shop_1_1,2026-03-03 14:00,cust_033,acct_1033,110.56,USD,payment,Online Marketplace,AE,online
c_cust_038_shop_1_3,2026-03-03 14:00,cust_038,acct_1038,170.15,USD,payment,Corner Pharmacy,AU,mobile
c_cust_054_shop_1_1,2026-03-03 15:00,cust_054,acct_1054,87.87,USD,payment,Online Marketplace,KE,online
c_cust_040_shop_1_0,2026-03-03 16:00,cust_040,acct_1040,118.82,USD,payment,Superstore Retail,NG,mobile
c_cust_061_shop_1_3,2026-03-03 19:00,cust_061,acct_1061,132.28,USD,payment,Corner Pharmacy,PH,online
c_cust_017_sal_1,2026-03-04 07:00,cust_017,acct_1017,3754.95,USD,salary,Rangel-Crawford Payroll,GB,online
c_cust_036_sal_1,2026-03-04 07:00,cust_036,acct_1036,5251.13,USD,salary,Ross Inc Payroll,DE,online
c_cust_060_sal_1,2026-03-04 07:00,cust_060,acct_1060,4677.42,USD,salary,"Cline, Cole and Green Payroll",AE,online
c_cust_024_sal_1,2026-03-04 08:00,cust_024,acct_1024,12248.21,USD,salary,Hardy and Sons Payroll,SG,online
c_cust_057_sal_1,2026-03-04 08:00,cust_057,acct_1057,2749.51,USD,salary,"Johnson, Tran and Nguyen Payroll",FR,online
c_cust_062_sal_1,2026-03-04 08:00,cust_062,acct_1062,4121.56,USD,salary,Ashley-Edwards Payroll,JP,online
c_cust_063_sal_1,2026-03-04 08:00,cust_063,acct_1063,2447.55,USD,salary,Williams and Sons Payroll,GB,online
c_cust_042_sal_1,2026-03-04 09:00,cust_042,acct_1042,3669.46,USD,salary,Moore Group Payroll,US,online
c_cust_028_sal_1,2026-03-04 10:00,cust_028,acct_1028,3451.54,USD,salary,"Orozco, Harris and West Payroll",KE,online
c_cust_038_sal_1,2026-03-04 10:00,cust_038,acct_1038,4748.16,USD,salary,Chung-Bennett Payroll,AU,online
c_cust_043_sal_1,2026-03-04 10:00,cust_043,acct_1043,4016.09,USD,salary,Watson-Long Payroll,IN,online
c_cust_064_sal_1,2026-03-04 10:00,cust_064,acct_1064,7104.57,USD,salary,Edwards-Lawson Payroll,AU,online
c_cust_058_cash_1,2026-03-04 11:00,cust_058,acct_1058,225.61,USD,cash_withdrawal,Self,IN,branch
c_cust_017_cash_1,2026-03-04 12:00,cust_017,acct_1017,276.62,USD,cash_withdrawal,Self,GB,branch
c_cust_055_shop_1_1,2026-03-04 12:00,cust_055,acct_1055,173.08,USD,payment,Corner Pharmacy,AE,mobile
